chromosome	start	end	width	test	ref
Chr04	18130001	18140000	10000	282	262
Chr04	18135001	18145000	10000	269	204
Chr04	18140001	18150000	10000	276	203
Chr04	18145001	18155000	10000	298	285
Chr04	18150001	18160000	10000	251	234
Chr04	18155001	18165000	10000	186	170
Chr04	18160001	18170000	10000	229	215
Chr04	18165001	18175000	10000	375	331
Chr04	18170001	18180000	10000	515	452
Chr04	18175001	18185000	10000	414	342
Chr04	18180001	18190000	10000	361	318
Chr04	18185001	18195000	10000	383	366
Chr04	18190001	18200000	10000	223	228
Chr04	18195001	18205000	10000	58	70
Chr04	18200001	18210000	10000	0	0
Chr04	18205001	18215000	10000	0	0
Chr04	18210001	18220000	10000	0	0
Chr04	18215001	18225000	10000	188	177
Chr04	18220001	18230000	10000	359	318
Chr04	18225001	18235000	10000	336	263
Chr04	18230001	18240000	10000	306	287
Chr04	18235001	18245000	10000	304	298
Chr04	18240001	18250000	10000	314	277
Chr04	18245001	18255000	10000	311	313
Chr04	18250001	18260000	10000	359	371
Chr04	18255001	18265000	10000	463	377
Chr04	18260001	18270000	10000	470	394
Chr04	18265001	18275000	10000	363	359
Chr04	18270001	18280000	10000	297	296
Chr04	18275001	18285000	10000	411	421
Chr04	18280001	18290000	10000	481	449
Chr04	18285001	18295000	10000	421	350
Chr04	18290001	18300000	10000	348	266
Chr04	18295001	18305000	10000	461	424
Chr04	18300001	18310000	10000	551	487
Chr04	18305001	18315000	10000	387	348
Chr04	18310001	18320000	10000	328	341
Chr04	18315001	18325000	10000	297	280
Chr04	18320001	18330000	10000	280	256
Chr04	18325001	18335000	10000	327	297
Chr04	18330001	18340000	10000	354	336
Chr04	18335001	18345000	10000	401	353
Chr04	18340001	18350000	10000	436	379
Chr04	18345001	18355000	10000	453	400
Chr04	18350001	18360000	10000	432	375
Chr04	18355001	18365000	10000	335	326
Chr04	18360001	18370000	10000	301	286
Chr04	18365001	18375000	10000	321	313
Chr04	18370001	18380000	10000	385	375
Chr04	18375001	18385000	10000	451	397
Chr04	18380001	18390000	10000	434	368
Chr04	18385001	18395000	10000	378	313
Chr04	18390001	18400000	10000	385	330
Chr04	18395001	18405000	10000	423	333
Chr04	18400001	18410000	10000	412	302
Chr04	18405001	18415000	10000	328	272
Chr04	18410001	18420000	10000	328	312
Chr04	18415001	18425000	10000	372	308
Chr04	18420001	18430000	10000	350	299
Chr04	18425001	18435000	10000	394	373
Chr04	18430001	18440000	10000	351	360
Chr04	18435001	18445000	10000	313	311
Chr04	18440001	18450000	10000	351	306
Chr04	18445001	18455000	10000	327	309
Chr04	18450001	18460000	10000	357	352
Chr04	18455001	18465000	10000	334	327
Chr04	18460001	18470000	10000	328	281
Chr04	18465001	18475000	10000	403	360
Chr04	18470001	18480000	10000	404	352
Chr04	18475001	18485000	10000	433	348
Chr04	18480001	18490000	10000	405	366
Chr04	18485001	18495000	10000	353	309
Chr04	18490001	18500000	10000	467	376
Chr04	18495001	18505000	10000	421	355
Chr04	18500001	18510000	10000	331	299
Chr04	18505001	18515000	10000	411	358
Chr04	18510001	18520000	10000	380	337
Chr04	18515001	18525000	10000	379	392
Chr04	18520001	18530000	10000	439	416
Chr04	18525001	18535000	10000	394	353
Chr04	18530001	18540000	10000	297	279
Chr04	18535001	18545000	10000	270	231
Chr04	18540001	18550000	10000	277	215
Chr04	18545001	18555000	10000	256	195
Chr04	18550001	18560000	10000	324	257
Chr04	18555001	18565000	10000	367	312
Chr04	18560001	18570000	10000	326	353
Chr04	18565001	18575000	10000	304	383
Chr04	18570001	18580000	10000	319	337
Chr04	18575001	18585000	10000	349	296
Chr04	18580001	18590000	10000	373	301
Chr04	18585001	18595000	10000	394	336
Chr04	18590001	18600000	10000	526	441
Chr04	18595001	18605000	10000	553	442
Chr04	18600001	18610000	10000	431	349
Chr04	18605001	18615000	10000	425	372
Chr04	18610001	18620000	10000	361	359
Chr04	18615001	18625000	10000	281	321
Chr04	18620001	18630000	10000	373	338
Chr04	18625001	18635000	10000	496	412
Chr04	18630001	18640000	10000	416	396
Chr04	18635001	18645000	10000	247	234
Chr04	18640001	18650000	10000	141	115
Chr04	18645001	18655000	10000	212	173
Chr04	18650001	18660000	10000	306	259
Chr04	18655001	18665000	10000	270	234
Chr04	18660001	18670000	10000	319	266
Chr04	18665001	18675000	10000	338	286
Chr04	18670001	18680000	10000	261	225
Chr04	18675001	18685000	10000	283	240
Chr04	18680001	18690000	10000	424	362
Chr04	18685001	18695000	10000	431	369
Chr04	18690001	18700000	10000	363	332
Chr04	18695001	18705000	10000	307	298
Chr04	18700001	18710000	10000	240	233
Chr04	18705001	18715000	10000	293	243
Chr04	18710001	18720000	10000	313	254
Chr04	18715001	18725000	10000	369	333
Chr04	18720001	18730000	10000	375	378
Chr04	18725001	18735000	10000	294	292
Chr04	18730001	18740000	10000	278	265
Chr04	18735001	18745000	10000	316	369
Chr04	18740001	18750000	10000	362	402
Chr04	18745001	18755000	10000	430	396
Chr04	18750001	18760000	10000	447	421
Chr04	18755001	18765000	10000	364	333
Chr04	18760001	18770000	10000	279	251
Chr04	18765001	18775000	10000	222	211
Chr04	18770001	18780000	10000	256	230
Chr04	18775001	18785000	10000	246	224
Chr04	18780001	18790000	10000	223	238
Chr04	18785001	18795000	10000	279	262
Chr04	18790001	18800000	10000	294	215
Chr04	18795001	18805000	10000	283	249
Chr04	18800001	18810000	10000	353	360
Chr04	18805001	18815000	10000	430	412
Chr04	18810001	18820000	10000	551	520
Chr04	18815001	18825000	10000	479	499
Chr04	18820001	18830000	10000	368	365
Chr04	18825001	18835000	10000	408	322
Chr04	18830001	18840000	10000	405	302
Chr04	18835001	18845000	10000	399	331
Chr04	18840001	18850000	10000	383	346
Chr04	18845001	18855000	10000	365	369
Chr04	18850001	18860000	10000	385	360
Chr04	18855001	18865000	10000	412	373
Chr04	18860001	18870000	10000	347	291
Chr04	18865001	18875000	10000	349	277
Chr04	18870001	18880000	10000	429	376
Chr04	18875001	18885000	10000	469	426
Chr04	18880001	18890000	10000	426	399
Chr04	18885001	18895000	10000	372	350
Chr04	18890001	18900000	10000	339	352
Chr04	18895001	18905000	10000	340	336
Chr04	18900001	18910000	10000	392	345
Chr04	18905001	18915000	10000	418	377
Chr04	18910001	18920000	10000	387	356
Chr04	18915001	18925000	10000	367	299
Chr04	18920001	18930000	10000	350	290
Chr04	18925001	18935000	10000	295	265
Chr04	18930001	18940000	10000	315	306
Chr04	18935001	18945000	10000	345	328
Chr04	18940001	18950000	10000	390	334
Chr04	18945001	18955000	10000	423	373
Chr04	18950001	18960000	10000	402	357
Chr04	18955001	18965000	10000	427	417
Chr04	18960001	18970000	10000	402	441
Chr04	18965001	18975000	10000	371	387
Chr04	18970001	18980000	10000	420	404
Chr04	18975001	18985000	10000	386	387
Chr04	18980001	18990000	10000	434	387
Chr04	18985001	18995000	10000	423	359
Chr04	18990001	19000000	10000	300	287
Chr04	18995001	19005000	10000	371	337
Chr04	19000001	19010000	10000	452	360
Chr04	19005001	19015000	10000	407	333
Chr04	19010001	19020000	10000	369	352
Chr04	19015001	19025000	10000	424	388
Chr04	19020001	19030000	10000	387	396
Chr04	19025001	19035000	10000	387	405
Chr04	19030001	19040000	10000	341	340
Chr04	19035001	19045000	10000	294	307
Chr04	19040001	19050000	10000	343	273
Chr04	19045001	19055000	10000	336	290
Chr04	19050001	19060000	10000	285	286
Chr04	19055001	19065000	10000	284	278
Chr04	19060001	19070000	10000	351	365
Chr04	19065001	19075000	10000	476	471
Chr04	19070001	19080000	10000	497	454
Chr04	19075001	19085000	10000	385	336
Chr04	19080001	19090000	10000	325	313
Chr04	19085001	19095000	10000	225	232
Chr04	19090001	19100000	10000	207	194
Chr04	19095001	19105000	10000	245	201
Chr04	19100001	19110000	10000	219	186
Chr04	19105001	19115000	10000	252	251
Chr04	19110001	19120000	10000	270	271
Chr04	19115001	19125000	10000	255	259
Chr04	19120001	19130000	10000	258	259
Chr04	19125001	19135000	10000	238	233
Chr04	19130001	19140000	10000	238	238
Chr04	19135001	19145000	10000	220	202
Chr04	19140001	19150000	10000	288	271
Chr04	19145001	19155000	10000	375	381
Chr04	19150001	19160000	10000	386	413
Chr04	19155001	19165000	10000	398	386
Chr04	19160001	19170000	10000	408	393
Chr04	19165001	19175000	10000	356	341
Chr04	19170001	19180000	10000	326	296
Chr04	19175001	19185000	10000	367	382
Chr04	19180001	19190000	10000	361	399
Chr04	19185001	19195000	10000	294	343
Chr04	19190001	19200000	10000	324	341
Chr04	19195001	19205000	10000	358	365
Chr04	19200001	19210000	10000	350	337
Chr04	19205001	19215000	10000	396	343
Chr04	19210001	19220000	10000	339	316
Chr04	19215001	19225000	10000	326	328
Chr04	19220001	19230000	10000	443	413
Chr04	19225001	19235000	10000	451	385
Chr04	19230001	19240000	10000	342	321
Chr04	19235001	19245000	10000	340	317
Chr04	19240001	19250000	10000	368	310
Chr04	19245001	19255000	10000	423	352
Chr04	19250001	19260000	10000	450	377
Chr04	19255001	19265000	10000	438	381
Chr04	19260001	19270000	10000	451	387
Chr04	19265001	19275000	10000	409	346
Chr04	19270001	19280000	10000	368	322
Chr04	19275001	19285000	10000	465	382
Chr04	19280001	19290000	10000	468	375
Chr04	19285001	19295000	10000	305	298
Chr04	19290001	19300000	10000	320	332
Chr04	19295001	19305000	10000	600	540
Chr04	19300001	19310000	10000	603	556
Chr04	19305001	19315000	10000	352	354
Chr04	19310001	19320000	10000	338	326
Chr04	19315001	19325000	10000	350	322
Chr04	19320001	19330000	10000	318	283
Chr04	19325001	19335000	10000	321	313
Chr04	19330001	19340000	10000	287	257
Chr04	19335001	19345000	10000	260	202
Chr04	19340001	19350000	10000	294	281
Chr04	19345001	19355000	10000	298	328
Chr04	19350001	19360000	10000	327	338
Chr04	19355001	19365000	10000	387	371
Chr04	19360001	19370000	10000	354	327
Chr04	19365001	19375000	10000	325	293
Chr04	19370001	19380000	10000	367	327
Chr04	19375001	19385000	10000	345	319
Chr04	19380001	19390000	10000	347	318
Chr04	19385001	19395000	10000	362	286
Chr04	19390001	19400000	10000	407	324
Chr04	19395001	19405000	10000	476	380
Chr04	19400001	19410000	10000	448	359
Chr04	19405001	19415000	10000	432	393
Chr04	19410001	19420000	10000	515	489
Chr04	19415001	19425000	10000	615	522
Chr04	19420001	19430000	10000	548	445
Chr04	19425001	19435000	10000	364	341
Chr04	19430001	19440000	10000	399	368
Chr04	19435001	19445000	10000	372	338
Chr04	19440001	19450000	10000	319	333
Chr04	19445001	19455000	10000	375	407
Chr04	19450001	19460000	10000	369	403
Chr04	19455001	19465000	10000	425	412
Chr04	19460001	19470000	10000	422	404
Chr04	19465001	19475000	10000	403	408
Chr04	19470001	19480000	10000	407	406
Chr04	19475001	19485000	10000	343	336
Chr04	19480001	19490000	10000	378	317
Chr04	19485001	19495000	10000	373	306
Chr04	19490001	19500000	10000	302	291
Chr04	19495001	19505000	10000	383	331
Chr04	19500001	19510000	10000	411	302
Chr04	19505001	19515000	10000	424	360
Chr04	19510001	19520000	10000	352	363
Chr04	19515001	19525000	10000	172	225
Chr04	19520001	19530000	10000	148	174
Chr04	19525001	19535000	10000	251	228
Chr04	19530001	19540000	10000	298	260
Chr04	19535001	19545000	10000	293	266
Chr04	19540001	19550000	10000	304	288
Chr04	19545001	19555000	10000	413	391
Chr04	19550001	19560000	10000	471	472
Chr04	19555001	19565000	10000	338	359
Chr04	19560001	19570000	10000	334	337
Chr04	19565001	19575000	10000	398	374
Chr04	19570001	19580000	10000	378	365
Chr04	19575001	19585000	10000	317	324
Chr04	19580001	19590000	10000	279	254
Chr04	19585001	19595000	10000	278	209
Chr04	19590001	19600000	10000	363	271
Chr04	19595001	19605000	10000	368	322
Chr04	19600001	19610000	10000	328	314
Chr04	19605001	19615000	10000	381	361
Chr04	19610001	19620000	10000	335	333
Chr04	19615001	19625000	10000	292	308
Chr04	19620001	19630000	10000	285	286
Chr04	19625001	19635000	10000	331	294
Chr04	19630001	19640000	10000	328	337
Chr04	19635001	19645000	10000	277	315
Chr04	19640001	19650000	10000	263	309
Chr04	19645001	19655000	10000	335	373
Chr04	19650001	19660000	10000	405	411
Chr04	19655001	19665000	10000	346	356
Chr04	19660001	19670000	10000	317	313
Chr04	19665001	19675000	10000	680	601
Chr04	19670001	19680000	10000	716	655
Chr04	19675001	19685000	10000	312	315
Chr04	19680001	19690000	10000	326	323
Chr04	19685001	19695000	10000	328	346
Chr04	19690001	19700000	10000	275	280
Chr04	19695001	19705000	10000	245	222
Chr04	19700001	19710000	10000	222	194
Chr04	19705001	19715000	10000	291	274
Chr04	19710001	19720000	10000	368	326
Chr04	19715001	19725000	10000	407	336
Chr04	19720001	19730000	10000	365	340
Chr04	19725001	19735000	10000	333	333
Chr04	19730001	19740000	10000	350	362
Chr04	19735001	19745000	10000	404	382
Chr04	19740001	19750000	10000	434	351
Chr04	19745001	19755000	10000	424	356
Chr04	19750001	19760000	10000	391	378
Chr04	19755001	19765000	10000	326	396
Chr04	19760001	19770000	10000	429	445
Chr04	19765001	19775000	10000	476	448
Chr04	19770001	19780000	10000	381	378
Chr04	19775001	19785000	10000	445	428
Chr04	19780001	19790000	10000	453	406
Chr04	19785001	19795000	10000	379	336
Chr04	19790001	19800000	10000	353	355
Chr04	19795001	19805000	10000	351	376
Chr04	19800001	19810000	10000	309	328
Chr04	19805001	19815000	10000	355	352
Chr04	19810001	19820000	10000	395	417
Chr04	19815001	19825000	10000	304	310
Chr04	19820001	19830000	10000	276	269
Chr04	19825001	19835000	10000	268	243
Chr04	19830001	19840000	10000	262	203
Chr04	19835001	19845000	10000	350	311
Chr04	19840001	19850000	10000	409	387
Chr04	19845001	19855000	10000	441	400
Chr04	19850001	19860000	10000	457	391
Chr04	19855001	19865000	10000	416	342
Chr04	19860001	19870000	10000	351	288
Chr04	19865001	19875000	10000	299	266
Chr04	19870001	19880000	10000	293	311
Chr04	19875001	19885000	10000	249	258
Chr04	19880001	19890000	10000	329	299
Chr04	19885001	19895000	10000	438	423
Chr04	19890001	19900000	10000	426	399
Chr04	19895001	19905000	10000	434	393
Chr04	19900001	19910000	10000	429	363
Chr04	19905001	19915000	10000	368	319
Chr04	19910001	19920000	10000	373	348
Chr04	19915001	19925000	10000	373	317
Chr04	19920001	19930000	10000	267	227
Chr04	19925001	19935000	10000	206	200
Chr04	19930001	19940000	10000	204	178
Chr04	19935001	19945000	10000	197	188
Chr04	19940001	19950000	10000	147	172
Chr04	19945001	19955000	10000	168	172
Chr04	19950001	19960000	10000	344	298
Chr04	19955001	19965000	10000	445	347
Chr04	19960001	19970000	10000	332	274
Chr04	19965001	19975000	10000	238	233
Chr04	19970001	19980000	10000	339	350
Chr04	19975001	19985000	10000	389	347
Chr04	19980001	19990000	10000	306	244
Chr04	19985001	19995000	10000	215	211
Chr04	19990001	20000000	10000	184	185
Chr04	19995001	20005000	10000	254	209
Chr04	20000001	20010000	10000	327	288
Chr04	20005001	20015000	10000	425	430
Chr04	20010001	20020000	10000	445	438
Chr04	20015001	20025000	10000	402	369
Chr04	20020001	20030000	10000	422	374
Chr04	20025001	20035000	10000	365	344
Chr04	20030001	20040000	10000	358	345
Chr04	20035001	20045000	10000	396	390
Chr04	20040001	20050000	10000	377	364
Chr04	20045001	20055000	10000	422	351
Chr04	20050001	20060000	10000	441	404
Chr04	20055001	20065000	10000	419	451
Chr04	20060001	20070000	10000	385	400
Chr04	20065001	20075000	10000	285	284
Chr04	20070001	20080000	10000	256	242
Chr04	20075001	20085000	10000	252	255
Chr04	20080001	20090000	10000	353	311
Chr04	20085001	20095000	10000	490	440
Chr04	20090001	20100000	10000	466	448
Chr04	20095001	20105000	10000	318	282
Chr04	20100001	20110000	10000	215	179
Chr04	20105001	20115000	10000	327	245
Chr04	20110001	20120000	10000	424	344
Chr04	20115001	20125000	10000	438	354
Chr04	20120001	20130000	10000	373	329
Chr04	20125001	20135000	10000	308	306
Chr04	20130001	20140000	10000	348	354
Chr04	20135001	20145000	10000	338	373
Chr04	20140001	20150000	10000	245	256
Chr04	20145001	20155000	10000	247	251
Chr04	20150001	20160000	10000	327	362
Chr04	20155001	20165000	10000	357	396
Chr04	20160001	20170000	10000	383	404
Chr04	20165001	20175000	10000	385	379
Chr04	20170001	20180000	10000	390	394
Chr04	20175001	20185000	10000	353	378
Chr04	20180001	20190000	10000	366	343
Chr04	20185001	20195000	10000	429	427
Chr04	20190001	20200000	10000	362	381
Chr04	20195001	20205000	10000	291	314
Chr04	20200001	20210000	10000	324	358
Chr04	20205001	20215000	10000	393	344
Chr04	20210001	20220000	10000	437	366
Chr04	20215001	20225000	10000	399	360
Chr04	20220001	20230000	10000	359	342
Chr04	20225001	20235000	10000	307	331
Chr04	20230001	20240000	10000	200	239
Chr04	20235001	20245000	10000	112	136
Chr04	20240001	20250000	10000	54	72
Chr04	20245001	20255000	10000	117	133
Chr04	20250001	20260000	10000	234	235
Chr04	20255001	20265000	10000	336	339
Chr04	20260001	20270000	10000	312	295
Chr04	20265001	20275000	10000	231	193
Chr04	20270001	20280000	10000	241	205
Chr04	20275001	20285000	10000	364	310
Chr04	20280001	20290000	10000	550	494
Chr04	20285001	20295000	10000	521	442
Chr04	20290001	20300000	10000	427	366
Chr04	20295001	20305000	10000	437	421
Chr04	20300001	20310000	10000	480	420
Chr04	20305001	20315000	10000	443	397
Chr04	20310001	20320000	10000	334	376
Chr04	20315001	20325000	10000	390	373
Chr04	20320001	20330000	10000	406	339
Chr04	20325001	20335000	10000	354	311
Chr04	20330001	20340000	10000	288	255
Chr04	20335001	20345000	10000	262	242
Chr04	20340001	20350000	10000	308	264
Chr04	20345001	20355000	10000	361	273
Chr04	20350001	20360000	10000	364	292
Chr04	20355001	20365000	10000	256	245
Chr04	20360001	20370000	10000	299	279
Chr04	20365001	20375000	10000	357	338
Chr04	20370001	20380000	10000	361	332
Chr04	20375001	20385000	10000	411	380
Chr04	20380001	20390000	10000	460	427
Chr04	20385001	20395000	10000	284	245
Chr04	20390001	20400000	10000	110	95
Chr04	20395001	20405000	10000	188	183
Chr04	20400001	20410000	10000	120	117
Chr04	20405001	20415000	10000	248	185
Chr04	20410001	20420000	10000	462	394
Chr04	20415001	20425000	10000	431	429
Chr04	20420001	20430000	10000	399	411
Chr04	20425001	20435000	10000	413	392
Chr04	20430001	20440000	10000	402	400
Chr04	20435001	20445000	10000	281	289
Chr04	20440001	20450000	10000	199	176
Chr04	20445001	20455000	10000	294	260
Chr04	20450001	20460000	10000	373	328
Chr04	20455001	20465000	10000	372	311
Chr04	20460001	20470000	10000	365	326
Chr04	20465001	20475000	10000	353	358
Chr04	20470001	20480000	10000	402	404
Chr04	20475001	20485000	10000	263	272
Chr04	20480001	20490000	10000	162	165
Chr04	20485001	20495000	10000	293	291
Chr04	20490001	20500000	10000	318	329
Chr04	20495001	20505000	10000	334	276
Chr04	20500001	20510000	10000	324	265
Chr04	20505001	20515000	10000	315	282
Chr04	20510001	20520000	10000	371	299
Chr04	20515001	20525000	10000	332	272
Chr04	20520001	20530000	10000	333	252
Chr04	20525001	20535000	10000	343	302
Chr04	20530001	20540000	10000	264	265
Chr04	20535001	20545000	10000	265	228
Chr04	20540001	20550000	10000	317	306
Chr04	20545001	20555000	10000	294	318
Chr04	20550001	20560000	10000	340	321
Chr04	20555001	20565000	10000	411	326
Chr04	20560001	20570000	10000	412	331
